name+PC Portable Lenovo IdeaPad 3 15ADA05 - AMD Ryzen 7 3700U - 20Go -512Go SSD (81W1017DFE)#price+1 899,000DT#image+https://www.zoom.com.tn/44625-home_default_mobi/pc-portable-lenovo-ideapad-3-15ada05-amd-ryzen-7-3700u-20go-512go-ssd-81w1017dfe.jpg#url+https://www.zoom.com.tn/informatique/11174-pc-portable-lenovo-ideapad-3-15ada05-amd-ryzen-7-3700u-20go-512go-ssd-81w1017dfe.html 
name+PC Portable Lenovo IdeaPad 3 -15IML05 - i5 10é Gén - 8Go - 512 Go SSD - NVIDIA 2Go - Bleu (81WB00QDFE)#price+1 899,000DT#image+https://www.zoom.com.tn/39372-home_default_mobi/pc-portable-lenovo-ideapad-3-15iml05-i5-10e-gen-8go-512-go-ssd-nvidia-2go-bleu-81wb00qdfe.jpg#url+https://www.zoom.com.tn/informatique/7292-pc-portable-lenovo-ideapad-3-15iml05-i5-10e-gen-8go-512-go-ssd-nvidia-2go-bleu-81wb00qdfe.html 
name+PC Portable HP 15-dw3014nk - i5 11è Gèn - 8Go - 1To (2R0M6EA)#price+1 919,000DT#image+https://www.zoom.com.tn/41910-home_default_mobi/pc-portable-hp-15-dw3014nk-i5-11e-gen-8go-1to-2r0m6ea.jpg#url+https://www.zoom.com.tn/pc-portables/8187-pc-portable-hp-15-dw3014nk-i5-11e-gen-8go-1to-2r0m6ea.html 
name+PC Portable HP 15-dw3015nk - i5 11è Gèn - 8Go - 256Go SSD GRIS (2R0M7EA)#price+1 929,000DT#image+https://www.zoom.com.tn/45405-home_default_mobi/pc-portable-hp-15-dw3015nk-i5-11e-gen-8go-256go-ssd-gris-2r0m7ea.jpg#url+https://www.zoom.com.tn/pc-portables/11549-pc-portable-hp-15-dw3015nk-i5-11e-gen-8go-256go-ssd-gris-2r0m7ea.html 
name+PC Portable HP 15-dw3011nk - i5 11è Gèn - 8Go - 1To -2G- GRIS (2R0M2EA)#price+1 945,000DT#image+https://www.zoom.com.tn/41335-home_default_mobi/pc-portable-hp-15-dw3011nk-i5-11e-gen-8go-1to-2g-gris-2r0m2ea.jpg#url+https://www.zoom.com.tn/pc-portables/7906-pc-portable-hp-15-dw3011nk-i5-11e-gen-8go-1to-2g-gris-2r0m2ea.html 
name+PC Portable Lenovo IdeaPad 3 -15IML05 - i5 10é Gén - 12Go - 512 Go SSD - NVIDIA 2Go - Bleu (81WB00QDFE)#price+1 959,000DT#image+https://www.zoom.com.tn/39438-home_default_mobi/pc-portable-lenovo-ideapad-3-15iml05-i5-10e-gen-12go-512-go-ssd-nvidia-2go-bleu-81wb00qdfe.jpg#url+https://www.zoom.com.tn/informatique/7371-pc-portable-lenovo-ideapad-3-15iml05-i5-10e-gen-12go-512-go-ssd-nvidia-2go-bleu-81wb00qdfe.html 
name+PC Portable Vostro 3500 - i5 11é gén - 4Go - 1To (N7002VN3500EMEA03)#price+1 959,000DT#image+https://www.zoom.com.tn/44463-home_default_mobi/pc-portable-vostro-3500-i5-11e-gen-4go-1to-n7002vn3500emea03.jpg#url+https://www.zoom.com.tn/pc-portable-gamer/11130-pc-portable-vostro-3500-i5-11e-gen-4go-1to-n7002vn3500emea03.html 
name+PC Portable Vostro 3500 - i5 11é gén - 8Go - 1To (N7002VN3500EMEA03)#price+2 009,000DT#image+https://www.zoom.com.tn/44762-home_default_mobi/pc-portable-vostro-3500-i5-11e-gen-8go-1to-n7002vn3500emea03.jpg#url+https://www.zoom.com.tn/pc-portable-gamer/11212-pc-portable-vostro-3500-i5-11e-gen-8go-1to-n7002vn3500emea03.html 
name+PC Portable Lenovo IdeaPad 3 -15IML05 - i5 10é Gén - 20Go - 512 Go SSD - NVIDIA 2Go - Bleu (81WB00QDFE)#price+2 069,000DT#image+https://www.zoom.com.tn/39444-home_default_mobi/pc-portable-lenovo-ideapad-3-15iml05-i5-10e-gen-20go-512-go-ssd-nvidia-2go-bleu-81wb00qdfe.jpg#url+https://www.zoom.com.tn/informatique/7372-pc-portable-lenovo-ideapad-3-15iml05-i5-10e-gen-20go-512-go-ssd-nvidia-2go-bleu-81wb00qdfe.html 
name+PC Portable Vostro 3500 - i5 11é gén - 12Go - 1To (N7002VN3500EMEA03)#price+2 070,000DT#image+https://www.zoom.com.tn/44832-home_default_mobi/pc-portable-vostro-3500-i5-11e-gen-12go-1to-n7002vn3500emea03.jpg#url+https://www.zoom.com.tn/pc-portable-gamer/11240-pc-portable-vostro-3500-i5-11e-gen-12go-1to-n7002vn3500emea03.html 
name+PC Portable Vostro 3500 - i5 11é gén - 8Go - 1To + 250Go SSD (N7002VN3500EMEA03)#price+2 149,000DT#image+https://www.zoom.com.tn/46430-home_default_mobi/pc-portable-vostro-3500-i5-11e-gen-8go-1to-250go-ssd-n7002vn3500emea03.jpg#url+https://www.zoom.com.tn/pc-portable-gamer/12049-pc-portable-vostro-3500-i5-11e-gen-8go-1to-250go-ssd-n7002vn3500emea03.html 
name+PC Portable Lenovo IdeaPad 5 15IIL05 - i7 11é Gén - 8Go - 512 Go SSD - Gris (82FG010FFG )#price+2 169,000DT#image+https://www.zoom.com.tn/44133-home_default_mobi/pc-portable-lenovo-ideapad-5-15iil05-i7-11e-gen-8go-512-go-ssd-gris-82fg010ffg-.jpg#url+https://www.zoom.com.tn/informatique/10847-pc-portable-lenovo-ideapad-5-15iil05-i7-11e-gen-8go-512-go-ssd-gris-82fg010ffg-.html 
name+PC Portable HP 15-dw3007nk - i5 11è Gèn - 8Go - 512 Go SSD (2Q9G4EA)#price+2 179,000DT#image+https://www.zoom.com.tn/44495-home_default_mobi/pc-portable-hp-15-dw3007nk-i5-11e-gen-8go-512-go-ssd-2q9g4ea.jpg#url+https://www.zoom.com.tn/pc-portables/11143-pc-portable-hp-15-dw3007nk-i5-11e-gen-8go-512-go-ssd-2q9g4ea.html 
name+PC Portable Lenovo IdeaPad 3 15IIL05 i510é Gén 8Go 1To Windows 10 PRO Noir (81WE01CUFE)#price+2 199,000DT#image+https://www.zoom.com.tn/46703-home_default_mobi/pc-portable-lenovo-ideapad-3-15iil05-i510e-gen-8go-1to-windows-10-pro-noir-81we01cufe.jpg#url+https://www.zoom.com.tn/informatique/12324-pc-portable-lenovo-ideapad-3-15iil05-i510e-gen-8go-1to-windows-10-pro-noir-81we01cufe.html 
name+PC Portable Lenovo IdeaPad 3 15IIL05 i510é Gén 8Go 1To Windows 10 PRO Gris (81WE01AUFE)#price+2 199,000DT#image+https://www.zoom.com.tn/46698-home_default_mobi/pc-portable-lenovo-ideapad-3-15iil05-i510e-gen-8go-1to-windows-10-pro-gris-81we01aufe.jpg#url+https://www.zoom.com.tn/informatique/12321-pc-portable-lenovo-ideapad-3-15iil05-i510e-gen-8go-1to-windows-10-pro-gris-81we01aufe.html 
name+PC Portable Lenovo IdeaPad 3 15IIL05 i5 10é Gén 8Go 1To Windows 10 PRO Blue (81WE01CTFE)#price+2 199,000DT#image+https://www.zoom.com.tn/46691-home_default_mobi/pc-portable-lenovo-ideapad-3-15iil05-i5-10e-gen-8go-1to-windows-10-pro-blue-81we01ctfe.jpg#url+https://www.zoom.com.tn/informatique/12318-pc-portable-lenovo-ideapad-3-15iil05-i5-10e-gen-8go-1to-windows-10-pro-blue-81we01ctfe.html 
name+PC Portable Vostro 3500 - i5 11é gén - 20Go - 1To (N7002VN3500EMEA03)#price+2 199,000DT#image+https://www.zoom.com.tn/44835-home_default_mobi/pc-portable-vostro-3500-i5-11e-gen-20go-1to-n7002vn3500emea03.jpg#url+https://www.zoom.com.tn/pc-portable-gamer/11241-pc-portable-vostro-3500-i5-11e-gen-20go-1to-n7002vn3500emea03.html 
name+PC Portable Vostro 3500 - i5 11é gén - 12Go - 1To + 250Go SSD (N7002VN3500EMEA03)#price+2 209,000DT#image+https://www.zoom.com.tn/46433-home_default_mobi/pc-portable-vostro-3500-i5-11e-gen-12go-1to-250go-ssd-n7002vn3500emea03.jpg#url+https://www.zoom.com.tn/pc-portable-gamer/12050-pc-portable-vostro-3500-i5-11e-gen-12go-1to-250go-ssd-n7002vn3500emea03.html 
name+PC Portable HP 15-dw3007nk - i5 11è Gèn - 16Go - 512 Go SSD (2Q9G4EA)#price+2 290,000DT#image+https://www.zoom.com.tn/44823-home_default_mobi/pc-portable-hp-15-dw3007nk-i5-11e-gen-8go-512-go-ssd-2q9g4ea.jpg#url+https://www.zoom.com.tn/pc-portables/11236-pc-portable-hp-15-dw3007nk-i5-11e-gen-8go-512-go-ssd-2q9g4ea.html 
name+PC Portable ASUS X515EP-BR265T - i5 11é Gén - 8Go - 512Go SSD- Silver +Antivirus bitdefender#price+2 299,000DT#image+https://www.zoom.com.tn/46040-home_default_mobi/pc-portable-asus-x515ep-br265t-i5-11e-gen-8go-512go-ssd-silver.jpg#url+https://www.zoom.com.tn/informatique/11485-pc-portable-asus-x515ep-br265t-i5-11e-gen-8go-512go-ssd-silver.html 
name+PC Portable ASUS X515EP-BR245T - i5 11é Gén - 8Go - 512Go SSD- Grey + Antivirus bitdefender#price+2 299,000DT#image+https://www.zoom.com.tn/46039-home_default_mobi/pc-portable-asus-x515ep-br245t-i5-11e-gen-8go-512go-ssd-grey.jpg#url+https://www.zoom.com.tn/informatique/11484-pc-portable-asus-x515ep-br245t-i5-11e-gen-8go-512go-ssd-grey.html 
name+PC Portable Lenovo IdeaPad 5 15IIL05 - i7 11é Gén - 8Go - 512 Go SSD - Bleu (82FG010DFG )#price+2 299,000DT#image+https://www.zoom.com.tn/44125-home_default_mobi/pc-portable-lenovo-ideapad-5-15iil05-i7-11e-gen-8go-512-go-ssd-bleu-82fg010dfg-.jpg#url+https://www.zoom.com.tn/informatique/10845-pc-portable-lenovo-ideapad-5-15iil05-i7-11e-gen-8go-512-go-ssd-bleu-82fg010dfg-.html 
name+PC Portable Lenovo IdeaPad 3 15IIL05 i510é Gén 20Go 1To Windows 10 PRO Gris (81WE01AUFE)#price+2 318,000DT#image+https://www.zoom.com.tn/46700-home_default_mobi/pc-portable-lenovo-ideapad-3-15iil05-i510e-gen-20go-1to-windows-10-pro-gris-81we01aufe.jpg#url+https://www.zoom.com.tn/informatique/12323-pc-portable-lenovo-ideapad-3-15iil05-i510e-gen-20go-1to-windows-10-pro-gris-81we01aufe.html 
name+PC Portable Lenovo IdeaPad 3 15IIL05 i510é Gén 20Go 1To Windows 10 PRO Noir (81WE01CUFE)#price+2 318,000DT#image+https://www.zoom.com.tn/46709-home_default_mobi/pc-portable-lenovo-ideapad-3-15iil05-i510e-gen-20go-1to-windows-10-pro-noir-81we01cufe.jpg#url+https://www.zoom.com.tn/informatique/12326-pc-portable-lenovo-ideapad-3-15iil05-i510e-gen-20go-1to-windows-10-pro-noir-81we01cufe.html 
name+PC Portable Lenovo IdeaPad 3 15IIL05 i5 10é Gén 20Go 1 To Windows 10 PRO Bleu (81WE01CTFE)#price+2 318,000DT#image+https://www.zoom.com.tn/46695-home_default_mobi/pc-portable-lenovo-ideapad-3-15iil05-i5-10e-gen-20go-1-to-windows-10-pro-bleu-81we01ctfe.jpg#url+https://www.zoom.com.tn/informatique/12320-pc-portable-lenovo-ideapad-3-15iil05-i5-10e-gen-20go-1-to-windows-10-pro-bleu-81we01ctfe.html 
name+PC Portable Vostro 3500 - i5 11é gén - 20Go - 1To + 250Go SSD (N7002VN3500EMEA03)#price+2 339,000DT#image+https://www.zoom.com.tn/46436-home_default_mobi/pc-portable-vostro-3500-i5-11e-gen-20go-1to-250go-ssd-n7002vn3500emea03.jpg#url+https://www.zoom.com.tn/pc-portable-gamer/12051-pc-portable-vostro-3500-i5-11e-gen-20go-1to-250go-ssd-n7002vn3500emea03.html 
name+PC Portable Lenovo IdeaPad 3 15IIL05 i510é Gén 8Go 1To+256 Go SSD Windows 10 PRO Noir (81WE01CUFE)#price+2 349,000DT#image+https://www.zoom.com.tn/46670-home_default_mobi/pc-portable-lenovo-ideapad-3-15iil05-i510e-gen-8go-1to256-go-ssd-windows-10-pro-noir-81we01cufe.jpg#url+https://www.zoom.com.tn/informatique/12289-pc-portable-lenovo-ideapad-3-15iil05-i510e-gen-8go-1to256-go-ssd-windows-10-pro-noir-81we01cufe.html 
name+PC Portable Lenovo IdeaPad 3 15IIL05 i5 10é Gén 8Go 1To+256 go SSD Windows 10 PRO Blue (81WE01CTFE)#price+2 349,000DT#image+https://www.zoom.com.tn/46654-home_default_mobi/pc-portable-lenovo-ideapad-3-15iil05-i5-10e-gen-8go-1to256-go-ssd-windows-10-pro-blue-81we01ctfe.jpg#url+https://www.zoom.com.tn/informatique/12281-pc-portable-lenovo-ideapad-3-15iil05-i5-10e-gen-8go-1to256-go-ssd-windows-10-pro-blue-81we01ctfe.html 
